,Date,Close
0,1993-10-19,39.6031
1,1993-10-20,39.8603
2,1993-10-21,40.4606
3,1993-10-22,41.461
4,1993-10-25,41.5182
5,1993-10-26,41.7897
6,1993-10-27,41.4753
7,1993-10-28,41.3038
8,1993-10-29,41.3324
9,1993-11-02,41.4039
10,1993-11-03,41.5754
11,1993-11-04,41.1466
12,1993-11-05,40.6178
13,1993-11-08,40.7321
14,1993-11-09,40.6607
15,1993-11-10,40.7178
16,1993-11-12,40.6607
17,1993-11-15,41.0323
18,1993-11-16,42.733
19,1993-11-17,42.047
20,1993-11-18,41.2467
21,1993-11-19,41.2752
22,1993-11-22,39.8889
23,1993-11-23,39.4459
24,1993-11-24,39.2458
25,1993-11-25,40.332
26,1993-11-26,40.0175
27,1993-11-29,39.7317
28,1993-11-30,40.5035
29,1993-12-01,41.1609
30,1993-12-02,41.3753
31,1993-12-03,41.7326
32,1993-12-06,41.3038
33,1993-12-07,40.8751
34,1993-12-08,41.3753
35,1993-12-09,41.1609
36,1993-12-10,41.3038
37,1993-12-13,41.6611
38,1993-12-14,41.4039
39,1993-12-15,40.0175
40,1993-12-16,39.3601
41,1993-12-17,40.0175
42,1993-12-20,40.8179
43,1993-12-21,40.8751
44,1993-12-22,40.8894
45,1993-12-23,40.9465
46,1993-12-27,41.3896
47,1993-12-28,41.0894
48,1993-12-29,41.2752
49,1993-12-30,40.7036
50,1993-12-31,41.0894
51,1994-01-03,41.3467
52,1994-01-04,41.3038
53,1994-01-05,40.4463
54,1994-01-06,41.118
55,1994-01-07,41.1752
56,1994-01-10,40.8894
57,1994-01-11,41.018
58,1994-01-12,39.5888
59,1994-01-13,39.7317
60,1994-01-14,38.7741
61,1994-01-17,39.0457
62,1994-01-18,39.2315
63,1994-01-19,39.3887
64,1994-01-20,39.3029
65,1994-01-21,39.3029
66,1994-01-24,39.4744
67,1994-01-25,40.2748
68,1994-01-26,40.2462
69,1994-01-27,40.5606
70,1994-01-28,40.7321
71,1994-01-31,40.675
72,1994-02-01,40.3034
73,1994-02-02,39.7317
74,1994-02-03,39.7317
75,1994-02-04,40.5892
76,1994-02-07,39.1886
77,1994-02-08,40.3034
78,1994-02-09,40.6607
79,1994-02-10,40.7321
80,1994-02-11,40.5892
81,1994-02-14,40.1605
82,1994-02-15,40.3463
83,1994-02-16,40.3463
84,1994-02-17,40.3034
85,1994-02-18,39.7174
86,1994-02-21,38.7313
87,1994-02-22,38.5883
88,1994-02-23,39.0886
89,1994-02-24,38.0595
90,1994-02-25,38.2025
91,1994-02-28,38.9028
92,1994-03-01,37.7308
93,1994-03-02,37.6165
94,1994-03-03,36.9448
95,1994-03-04,36.6875
96,1994-03-07,37.788
97,1994-03-08,38.231
98,1994-03-09,37.7308
99,1994-03-10,36.8876
100,1994-03-11,35.7299
101,1994-03-14,36.9733
102,1994-03-15,38.231
103,1994-03-16,37.2163
104,1994-03-17,37.5021
105,1994-03-18,36.4445
106,1994-03-21,36.3731
107,1994-03-22,35.9872
108,1994-03-23,36.1587
109,1994-03-24,35.7585
110,1994-03-25,35.5013
111,1994-03-28,36.9305
112,1994-03-29,36.7018
113,1994-03-30,35.8014
114,1994-03-31,36.516
115,1994-04-05,36.1444
116,1994-04-06,36.7304
117,1994-04-07,36.1301
118,1994-04-08,36.0158
119,1994-04-11,36.3159
120,1994-04-12,36.516
121,1994-04-13,36.5875
122,1994-04-14,36.8018
123,1994-04-15,36.7876
124,1994-04-18,35.8729
125,1994-04-19,35.7299
126,1994-04-20,35.5156
127,1994-04-21,35.0725
128,1994-04-22,35.0868
129,1994-04-25,34.4437
130,1994-04-26,34.7295
