,Date,Close
0,1984-11-05,22.0626
1,1984-11-06,22.4376
2,1984-11-07,22.375
3,1984-11-08,22.1876
4,1984-11-09,21.875
5,1984-11-12,21.875
6,1984-11-13,21.6876
7,1984-11-14,21.875
8,1984-11-15,21.9376
9,1984-11-16,21.75
10,1984-11-19,21.625
11,1984-11-20,21.9376
12,1984-11-21,21.9376
13,1984-11-23,21.9376
14,1984-11-26,21.5626
15,1984-11-27,21.75
16,1984-11-28,21.4376
17,1984-11-29,21.4376
18,1984-11-30,21.625
19,1984-12-03,21.6876
20,1984-12-04,21.75
21,1984-12-05,21.625
22,1984-12-06,21.6876
23,1984-12-07,21.875
24,1984-12-10,22.375
25,1984-12-11,22.0626
26,1984-12-12,21.9376
27,1984-12-13,21.5626
28,1984-12-14,21.6876
29,1984-12-17,21.875
30,1984-12-18,22.4376
31,1984-12-19,21.6876
32,1984-12-20,22.0
33,1984-12-21,21.9376
34,1984-12-24,22.25
35,1984-12-26,22.25
36,1984-12-27,22.1876
37,1984-12-28,22.375
38,1984-12-31,22.5
39,1985-01-02,22.25
40,1985-01-03,22.25
41,1985-01-04,22.125
42,1985-01-07,22.3126
43,1985-01-08,22.3126
44,1985-01-09,22.375
45,1985-01-10,22.625
46,1985-01-11,22.5
47,1985-01-14,22.8126
48,1985-01-15,22.8126
49,1985-01-16,23.0626
50,1985-01-17,23.0
51,1985-01-18,23.3126
52,1985-01-21,24.0626
53,1985-01-22,24.125
54,1985-01-23,24.0626
55,1985-01-24,23.5
56,1985-01-25,23.0
57,1985-01-28,22.875
58,1985-01-29,23.4376
59,1985-01-30,23.875
60,1985-01-31,24.0
61,1985-02-01,24.1876
62,1985-02-04,23.875
63,1985-02-05,23.625
64,1985-02-06,23.25
65,1985-02-07,23.375
66,1985-02-08,23.875
67,1985-02-11,23.625
68,1985-02-12,23.6876
69,1985-02-13,23.9376
70,1985-02-14,23.875
71,1985-02-15,23.6876
72,1985-02-19,23.625
73,1985-02-20,23.1876
74,1985-02-21,23.125
75,1985-02-22,23.1876
76,1985-02-25,23.625
77,1985-02-26,23.875
78,1985-02-27,24.0
79,1985-02-28,23.75
80,1985-03-01,24.125
81,1985-03-04,24.3126
82,1985-03-05,24.625
83,1985-03-06,24.1876
84,1985-03-07,24.3126
85,1985-03-08,24.125
86,1985-03-11,24.4376
87,1985-03-12,24.875
88,1985-03-13,24.625
89,1985-03-14,24.5626
90,1985-03-15,24.3126
91,1985-03-18,24.375
92,1985-03-19,24.5626
93,1985-03-20,24.75
94,1985-03-21,24.875
95,1985-03-22,24.6876
96,1985-03-25,25.0
97,1985-03-26,25.25
98,1985-03-27,25.0
99,1985-03-28,24.875
100,1985-03-29,25.125
101,1985-04-01,25.125
102,1985-04-02,24.8126
103,1985-04-03,24.875
104,1985-04-04,25.0
105,1985-04-08,25.0626
106,1985-04-09,25.25
107,1985-04-10,25.375
108,1985-04-11,25.4376
109,1985-04-12,25.5
110,1985-04-15,25.6876
111,1985-04-16,25.875
112,1985-04-17,26.5
113,1985-04-18,26.4376
114,1985-04-19,26.9376
115,1985-04-22,26.375
116,1985-04-23,26.1876
117,1985-04-24,25.9376
118,1985-04-25,26.375
119,1985-04-26,25.9376
120,1985-04-29,25.75
121,1985-04-30,25.75
122,1985-05-01,25.9376
123,1985-05-02,26.0
124,1985-05-03,25.875
125,1985-05-06,26.125
126,1985-05-07,25.5626
127,1985-05-08,25.125
128,1985-05-09,25.0
129,1985-05-10,25.0
130,1985-05-13,25.25
131,1985-05-14,25.3126
132,1985-05-15,25.375
133,1985-05-16,25.75
134,1985-05-17,26.0626
135,1985-05-20,26.1876
136,1985-05-21,26.375
137,1985-05-22,26.375
138,1985-05-23,26.625
139,1985-05-24,26.875
140,1985-05-28,26.6876
141,1985-05-29,26.625
142,1985-05-30,26.75
143,1985-05-31,27.0
144,1985-06-03,26.3126
145,1985-06-04,26.375
146,1985-06-05,25.9376
147,1985-06-06,25.8126
148,1985-06-07,25.0
149,1985-06-10,25.75
150,1985-06-11,25.9376
151,1985-06-12,26.1876
152,1985-06-13,26.0
153,1985-06-14,26.5626
154,1985-06-17,26.0
155,1985-06-18,26.3126
156,1985-06-19,25.9376
157,1985-06-20,25.875
158,1985-06-21,26.5
159,1985-06-24,26.5
160,1985-06-25,26.75
161,1985-06-26,26.75
162,1985-06-27,26.875
163,1985-06-28,26.9376
164,1985-07-01,26.3126
165,1985-07-02,25.9376
166,1985-07-03,25.9376
167,1985-07-05,26.375
168,1985-07-08,26.3126
169,1985-07-09,26.5626
170,1985-07-10,26.5626
171,1985-07-11,26.3126
172,1985-07-12,26.1876
173,1985-07-15,26.125
174,1985-07-16,26.1876
175,1985-07-17,26.375
176,1985-07-18,26.25
177,1985-07-19,26.375
178,1985-07-22,26.125
179,1985-07-23,25.8126
180,1985-07-24,26.4376
181,1985-07-25,26.5626
182,1985-07-26,26.5
183,1985-07-29,26.0
184,1985-07-30,26.375
185,1985-07-31,26.25
186,1985-08-01,26.0
187,1985-08-02,25.875
188,1985-08-05,26.0626
189,1985-08-06,25.75
190,1985-08-07,25.3126
191,1985-08-08,25.6876
192,1985-08-09,25.625
193,1985-08-12,25.6876
194,1985-08-13,25.6876
195,1985-08-14,25.8126
196,1985-08-15,25.9376
197,1985-08-16,25.375
198,1985-08-19,25.5
199,1985-08-20,25.5626
200,1985-08-21,25.625
201,1985-08-22,25.375
202,1985-08-23,25.4376
203,1985-08-26,25.5626
204,1985-08-27,25.625
205,1985-08-28,25.625
206,1985-08-29,25.9376
207,1985-08-30,26.375
208,1985-09-03,26.0626
209,1985-09-04,25.9376
210,1985-09-05,26.0626
211,1985-09-06,26.25
212,1985-09-09,26.1876
213,1985-09-10,26.125
214,1985-09-11,26.0626
215,1985-09-12,25.875
216,1985-09-13,25.5626
217,1985-09-16,25.375
218,1985-09-17,25.0
219,1985-09-18,24.875
220,1985-09-19,25.0626
221,1985-09-20,24.875
222,1985-09-23,25.1876
223,1985-09-24,24.875
224,1985-09-25,24.5
225,1985-09-26,25.0
226,1985-09-30,25.9376
227,1985-10-01,26.5
228,1985-10-02,26.25
229,1985-10-03,26.1876
230,1985-10-04,25.9376
231,1985-10-07,26.0
232,1985-10-08,26.125
233,1985-10-09,26.25
234,1985-10-10,26.25
235,1985-10-11,26.5
236,1985-10-14,26.5626
237,1985-10-15,26.5626
238,1985-10-16,27.0
239,1985-10-17,26.875
240,1985-10-18,26.3126
241,1985-10-21,26.5626
242,1985-10-22,26.875
243,1985-10-23,26.9376
244,1985-10-24,26.6876
245,1985-10-25,26.75
246,1985-10-28,27.0626
247,1985-10-29,27.125
248,1985-10-30,27.0
249,1985-10-31,27.5
250,1985-11-01,27.75
251,1985-11-04,27.6876
252,1985-11-05,26.75
253,1985-11-06,26.3126
254,1985-11-07,26.375
255,1985-11-08,26.5
256,1985-11-11,27.0
257,1985-11-12,27.0
258,1985-11-13,26.625
259,1985-11-14,27.0626
260,1985-11-15,26.6876
261,1985-11-18,26.625
262,1985-11-19,26.5
263,1985-11-20,26.5
264,1985-11-21,26.6876
265,1985-11-22,26.4376
266,1985-11-25,26.4376
267,1985-11-26,26.6876
268,1985-11-27,27.0
269,1985-11-29,26.6876
270,1985-12-02,26.1876
271,1985-12-03,26.3126
272,1985-12-04,27.1876
273,1985-12-05,26.875
274,1985-12-06,26.625
275,1985-12-09,26.0626
276,1985-12-10,24.9376
277,1985-12-11,25.0
278,1985-12-12,25.8126
279,1985-12-13,26.375
280,1985-12-16,27.0
281,1985-12-17,26.9376
282,1985-12-18,27.0626
283,1985-12-19,27.125
284,1985-12-20,27.25
285,1985-12-23,26.6876
286,1985-12-24,26.5
287,1985-12-26,26.6876
288,1985-12-27,26.9376
289,1985-12-30,27.1876
290,1985-12-31,27.5626
291,1986-01-02,27.25
292,1986-01-03,27.5
293,1986-01-06,27.6876
294,1986-01-07,27.9376
295,1986-01-08,26.875
296,1986-01-09,26.75
297,1986-01-10,27.0
298,1986-01-13,27.1876
299,1986-01-14,27.1876
300,1986-01-15,26.9376
301,1986-01-16,26.375
302,1986-01-17,26.125
303,1986-01-20,26.0
304,1986-01-21,25.125
305,1986-01-22,24.9376
306,1986-01-23,25.125
307,1986-01-24,25.4376
308,1986-01-27,25.625
309,1986-01-28,25.5626
310,1986-01-29,25.625
311,1986-01-30,25.5
312,1986-01-31,25.875
313,1986-02-03,25.875
314,1986-02-04,24.5626
315,1986-02-05,24.375
316,1986-02-06,24.75
317,1986-02-07,25.0
318,1986-02-10,25.0626
319,1986-02-11,25.25
320,1986-02-12,25.25
321,1986-02-13,25.6876
322,1986-02-14,25.9376
323,1986-02-18,26.0
324,1986-02-19,25.5626
325,1986-02-20,25.9376
326,1986-02-21,26.3126
327,1986-02-24,26.75
328,1986-02-25,27.25
329,1986-02-26,27.0
330,1986-02-27,26.1876
331,1986-02-28,26.125
332,1986-03-03,26.4376
333,1986-03-04,25.9376
334,1986-03-05,26.25
335,1986-03-06,26.125
336,1986-03-07,26.125
337,1986-03-10,26.1876
338,1986-03-11,27.25
339,1986-03-12,27.8126
340,1986-03-13,27.0626
341,1986-03-14,27.5
342,1986-03-17,27.875
343,1986-03-18,27.75
344,1986-03-19,27.625
345,1986-03-20,27.8126
346,1986-03-21,27.4376
347,1986-03-24,27.5
348,1986-03-25,27.5626
349,1986-03-26,28.1876
350,1986-03-27,28.125
351,1986-03-31,27.875
352,1986-04-01,27.75
353,1986-04-02,28.125
354,1986-04-03,27.9376
355,1986-04-04,27.625
356,1986-04-07,27.4376
357,1986-04-08,27.8126
358,1986-04-09,27.625
359,1986-04-10,27.875
360,1986-04-11,27.75
361,1986-04-14,27.875
362,1986-04-15,28.5
363,1986-04-16,28.4376
364,1986-04-17,28.9376
365,1986-04-18,28.625
366,1986-04-21,29.3126
367,1986-04-22,28.625
368,1986-04-23,28.8126
369,1986-04-24,29.125
370,1986-04-25,28.625
371,1986-04-28,29.0
372,1986-04-29,28.75
373,1986-04-30,28.3126
374,1986-05-01,28.3126
375,1986-05-02,29.0
376,1986-05-05,29.6876
377,1986-05-06,29.875
378,1986-05-07,28.875
379,1986-05-08,29.3126
380,1986-05-09,29.3126
381,1986-05-12,29.6876
382,1986-05-13,29.4376
383,1986-05-14,29.6876
384,1986-05-15,29.125
385,1986-05-16,28.6876
386,1986-05-19,29.0
387,1986-05-20,29.0626
388,1986-05-21,29.0626
389,1986-05-22,29.4376
390,1986-05-23,29.3126
391,1986-05-27,29.5626
392,1986-05-28,29.5626
393,1986-05-29,29.6876
394,1986-05-30,29.9376
395,1986-06-02,29.875
396,1986-06-03,30.1876
397,1986-06-04,29.8126
398,1986-06-05,30.0
399,1986-06-06,30.0626
400,1986-06-09,29.3126
401,1986-06-10,29.5
402,1986-06-11,29.625
403,1986-06-12,29.8126
404,1986-06-13,30.1876
405,1986-06-16,30.125
406,1986-06-17,29.9376
407,1986-06-18,30.25
408,1986-06-19,30.25
409,1986-06-20,30.5
410,1986-06-23,30.25
411,1986-06-24,30.5
412,1986-06-25,30.5
413,1986-06-26,30.375
414,1986-06-27,30.5626
415,1986-06-30,30.4376
416,1986-07-01,30.625
417,1986-07-02,30.6876
418,1986-07-03,30.375
419,1986-07-07,29.875
420,1986-07-08,30.0
421,1986-07-09,30.0626
422,1986-07-10,29.75
423,1986-07-11,29.5626
424,1986-07-14,29.125
425,1986-07-15,28.8126
426,1986-07-16,29.25
427,1986-07-17,29.4376
428,1986-07-18,30.0
429,1986-07-21,30.1876
430,1986-07-22,30.125
431,1986-07-23,29.875
432,1986-07-24,29.8126
433,1986-07-25,30.0
434,1986-07-28,29.5626
435,1986-07-29,29.6876
436,1986-07-30,30.5626
437,1986-07-31,30.375
438,1986-08-01,30.25
439,1986-08-04,30.875
440,1986-08-05,32.1876
441,1986-08-06,32.0626
442,1986-08-07,31.375
443,1986-08-08,31.3126
444,1986-08-11,31.5
445,1986-08-12,31.6876
446,1986-08-13,32.0626
447,1986-08-14,32.0626
448,1986-08-15,32.625
449,1986-08-18,32.9376
450,1986-08-19,32.5
451,1986-08-20,32.8126
452,1986-08-21,32.625
453,1986-08-22,32.8126
454,1986-08-25,32.6876
455,1986-08-26,34.0
456,1986-08-27,34.6876
457,1986-08-28,34.5
458,1986-08-29,34.4376
459,1986-09-02,33.9376
460,1986-09-03,34.5
461,1986-09-04,35.375
462,1986-09-05,35.1876
463,1986-09-08,35.0
464,1986-09-09,34.6876
465,1986-09-10,34.9376
466,1986-09-11,33.1876
467,1986-09-12,33.0
468,1986-09-15,33.875
469,1986-09-16,33.6876
470,1986-09-17,33.3126
471,1986-09-18,33.5626
472,1986-09-19,33.125
473,1986-09-22,33.25
474,1986-09-23,33.3126
475,1986-09-24,33.375
476,1986-09-25,32.625
477,1986-09-26,32.875
478,1986-09-29,33.1876
479,1986-09-30,33.625
480,1986-10-01,33.9376
481,1986-10-02,33.8126
482,1986-10-03,33.8126
483,1986-10-06,33.4376
484,1986-10-07,33.6876
485,1986-10-08,34.125
486,1986-10-09,33.5
487,1986-10-10,33.25
488,1986-10-13,33.4376
489,1986-10-14,33.0626
490,1986-10-15,33.5
491,1986-10-16,34.25
492,1986-10-17,34.0626
493,1986-10-20,33.375
494,1986-10-21,33.3126
495,1986-10-22,33.1876
496,1986-10-23,33.1876
497,1986-10-24,33.1876
498,1986-10-27,33.3126
499,1986-10-28,33.3126
500,1986-10-29,32.875
501,1986-10-30,33.8126
502,1986-10-31,34.0
503,1986-11-03,34.8126
504,1986-11-04,35.0
505,1986-11-05,34.6876
506,1986-11-06,34.4376
507,1986-11-07,34.5
508,1986-11-10,34.625
509,1986-11-11,35.0
510,1986-11-12,34.8126
511,1986-11-13,34.5
512,1986-11-14,34.6876
513,1986-11-17,34.625
514,1986-11-18,33.625
515,1986-11-19,33.625
516,1986-11-20,34.25
517,1986-11-21,35.0626
518,1986-11-24,34.875
519,1986-11-25,34.5626
520,1986-11-26,34.6876
521,1986-11-28,34.625
522,1986-12-01,34.5626
523,1986-12-02,35.25
524,1986-12-03,34.6876
525,1986-12-04,34.375
526,1986-12-05,34.625
527,1986-12-08,34.875
528,1986-12-09,34.8126
529,1986-12-10,35.25
530,1986-12-11,34.875
531,1986-12-12,35.6876
532,1986-12-15,36.1876
533,1986-12-16,36.3126
534,1986-12-17,35.8126
535,1986-12-18,35.75
536,1986-12-19,36.375
537,1986-12-22,36.4376
538,1986-12-23,36.75
539,1986-12-24,37.0
540,1986-12-26,36.75
541,1986-12-29,36.375
542,1986-12-30,35.875
543,1986-12-31,35.0626
544,1987-01-02,36.0
545,1987-01-05,36.875
546,1987-01-06,36.75
547,1987-01-07,36.6876
548,1987-01-08,36.6876
549,1987-01-09,36.8126
550,1987-01-12,37.5626
551,1987-01-13,37.6876
552,1987-01-14,38.125
553,1987-01-15,38.4376
554,1987-01-16,39.0
555,1987-01-19,39.3126
556,1987-01-20,39.625
557,1987-01-21,39.1876
558,1987-01-22,40.0
559,1987-01-23,39.625
560,1987-01-26,40.3126
561,1987-01-27,40.875
562,1987-01-28,40.9376
563,1987-01-29,41.0
564,1987-01-30,41.375
565,1987-02-02,41.875
566,1987-02-03,41.75
567,1987-02-04,42.0
568,1987-02-05,42.3126
