,Date,Close
0,2010-07-17,0.04951
1,2010-07-18,0.04951
2,2010-07-19,0.08584
3,2010-07-20,0.0808
4,2010-07-21,0.07474
5,2010-07-22,0.07921
6,2010-07-23,0.0505
7,2010-07-24,0.06262
8,2010-07-25,0.05454
9,2010-07-26,0.0505
10,2010-07-27,0.056
11,2010-07-28,0.06
12,2010-07-29,0.0589
13,2010-07-30,0.0699
14,2010-07-31,0.0627
15,2010-08-01,0.06785
16,2010-08-02,0.0611
17,2010-08-03,0.06
18,2010-08-04,0.06
19,2010-08-05,0.057
20,2010-08-06,0.061
21,2010-08-07,0.0623
22,2010-08-08,0.059
23,2010-08-09,0.0609
24,2010-08-10,0.071
25,2010-08-11,0.07
26,2010-08-12,0.067
27,2010-08-13,0.07
28,2010-08-14,0.0645
29,2010-08-15,0.067
30,2010-08-16,0.06529
31,2010-08-17,0.0655
32,2010-08-18,0.07
33,2010-08-19,0.068
34,2010-08-20,0.0667
35,2010-08-21,0.0655
36,2010-08-22,0.0664
37,2010-08-23,0.066
38,2010-08-24,0.06491
39,2010-08-25,0.065
40,2010-08-26,0.0648
41,2010-08-27,0.064
42,2010-08-28,0.065
43,2010-08-29,0.0641
44,2010-08-30,0.064
45,2010-08-31,0.06497
46,2010-09-01,0.06
47,2010-09-02,0.0629
48,2010-09-03,0.0634
49,2010-09-04,0.06085
50,2010-09-05,0.06238
51,2010-09-06,0.0616
52,2010-09-07,0.0616
53,2010-09-08,0.061
54,2010-09-09,0.062
55,2010-09-10,0.06111
56,2010-09-11,0.0618
57,2010-09-12,0.06366
58,2010-09-13,0.0615
59,2010-09-14,0.06219
60,2010-09-15,0.06199
61,2010-09-16,0.0604
62,2010-09-17,0.0619
63,2010-09-18,0.059
64,2010-09-19,0.061
65,2010-09-20,0.0627
66,2010-09-21,0.0621
67,2010-09-22,0.06265
68,2010-09-23,0.0622
69,2010-09-24,0.06231
70,2010-09-25,0.0622
71,2010-09-26,0.06202
72,2010-09-27,0.062
73,2010-09-28,0.0622
74,2010-09-29,0.0619
75,2010-09-30,0.06191
76,2010-10-01,0.0619
77,2010-10-02,0.06197
78,2010-10-03,0.0614
79,2010-10-04,0.06111
80,2010-10-05,0.0613
81,2010-10-06,0.0614
82,2010-10-07,0.06281
83,2010-10-08,0.067
84,2010-10-09,0.08685
85,2010-10-10,0.0938
86,2010-10-11,0.0965
87,2010-10-12,0.095
88,2010-10-13,0.0949
89,2010-10-14,0.105
90,2010-10-15,0.102
91,2010-10-16,0.105
92,2010-10-17,0.101
93,2010-10-18,0.102
94,2010-10-19,0.1024
95,2010-10-20,0.097
96,2010-10-21,0.099
97,2010-10-22,0.107
98,2010-10-23,0.1025
99,2010-10-24,0.1055
100,2010-10-25,0.115
101,2010-10-26,0.132
102,2010-10-27,0.1503
103,2010-10-28,0.1877
104,2010-10-29,0.1731
105,2010-10-30,0.19
106,2010-10-31,0.1989
107,2010-11-01,0.1925
108,2010-11-02,0.1955
109,2010-11-03,0.1938
110,2010-11-04,0.1931
111,2010-11-05,0.23
112,2010-11-06,0.26
113,2010-11-07,0.39
114,2010-11-08,0.34
115,2010-11-09,0.243
116,2010-11-10,0.21
117,2010-11-11,0.24
118,2010-11-12,0.2231
119,2010-11-13,0.2682
120,2010-11-14,0.276
121,2010-11-15,0.279
122,2010-11-16,0.2682
123,2010-11-17,0.223
124,2010-11-18,0.2299
125,2010-11-19,0.2678
126,2010-11-20,0.28
127,2010-11-21,0.283
128,2010-11-22,0.2767
129,2010-11-23,0.2879
130,2010-11-24,0.2829
131,2010-11-25,0.283
132,2010-11-26,0.28
133,2010-11-27,0.2844
134,2010-11-28,0.283
135,2010-11-29,0.27
136,2010-11-30,0.2299
137,2010-12-01,0.2082
138,2010-12-02,0.2275
139,2010-12-03,0.255
140,2010-12-04,0.251
141,2010-12-05,0.205
142,2010-12-06,0.19
143,2010-12-07,0.204
144,2010-12-08,0.233
145,2010-12-09,0.2388
146,2010-12-10,0.2
147,2010-12-11,0.204
148,2010-12-12,0.228
149,2010-12-13,0.22
150,2010-12-14,0.2299
151,2010-12-15,0.2467
152,2010-12-16,0.238
153,2010-12-17,0.25
154,2010-12-18,0.24
155,2010-12-19,0.241
156,2010-12-20,0.2401
157,2010-12-21,0.267
158,2010-12-22,0.24
159,2010-12-23,0.25
160,2010-12-24,0.25
161,2010-12-25,0.248
162,2010-12-26,0.2499
163,2010-12-27,0.265
164,2010-12-28,0.265
165,2010-12-29,0.281
166,2010-12-30,0.3
167,2010-12-31,0.3
168,2011-01-01,0.3
169,2011-01-02,0.3
170,2011-01-03,0.3
171,2011-01-04,0.295
172,2011-01-05,0.2989
173,2011-01-06,0.299
174,2011-01-07,0.298
175,2011-01-08,0.32
176,2011-01-09,0.3229
177,2011-01-10,0.323
178,2011-01-11,0.3266
179,2011-01-12,0.3266
180,2011-01-13,0.3188
181,2011-01-14,0.3176
182,2011-01-15,0.4
183,2011-01-16,0.386
184,2011-01-17,0.3868
185,2011-01-18,0.3495
186,2011-01-19,0.313
187,2011-01-20,0.313
188,2011-01-21,0.39
189,2011-01-22,0.4199
190,2011-01-23,0.4443
191,2011-01-24,0.4424
192,2011-01-25,0.4199
193,2011-01-26,0.41
194,2011-01-27,0.417
195,2011-01-28,0.4212
196,2011-01-29,0.446
197,2011-01-30,0.439
198,2011-01-31,0.4799
199,2011-02-01,0.52
200,2011-02-02,0.7
201,2011-02-03,0.716
202,2011-02-04,0.69
203,2011-02-05,0.811
204,2011-02-06,0.92
205,2011-02-07,0.8997
206,2011-02-08,0.89
207,2011-02-09,0.918
208,2011-02-10,1.09
209,2011-02-11,0.9803
210,2011-02-12,1.07
211,2011-02-13,1.08
212,2011-02-14,1.05
213,2011-02-15,1.07
214,2011-02-16,1.05
215,2011-02-17,1.05
216,2011-02-18,1.04
217,2011-02-19,0.8989
218,2011-02-20,0.949
219,2011-02-21,0.85
220,2011-02-22,0.8345
221,2011-02-23,0.8702
222,2011-02-24,0.9
223,2011-02-25,0.9974
224,2011-02-26,0.9111
225,2011-02-27,0.958
226,2011-02-28,0.89
227,2011-03-01,0.86
228,2011-03-02,0.9202
229,2011-03-03,0.9399
230,2011-03-04,0.9391
231,2011-03-05,0.901
232,2011-03-06,0.9103
233,2011-03-07,0.8999
234,2011-03-08,0.885
235,2011-03-09,0.87
236,2011-03-10,0.8645
237,2011-03-11,0.9329
238,2011-03-12,0.88
239,2011-03-13,0.918
240,2011-03-14,0.8925
241,2011-03-15,0.8949
242,2011-03-16,0.87
243,2011-03-17,0.86
244,2011-03-18,0.8254
245,2011-03-19,0.8165
246,2011-03-20,0.765
247,2011-03-21,0.7411
248,2011-03-22,0.759
249,2011-03-23,0.809
250,2011-03-24,0.8497
251,2011-03-25,0.8669
252,2011-03-26,0.8838
253,2011-03-27,0.8552
254,2011-03-28,0.82
255,2011-03-29,0.799
256,2011-03-30,0.7925
257,2011-03-31,0.7897
258,2011-04-01,0.7846
259,2011-04-02,0.7741
260,2011-04-03,0.782
261,2011-04-04,0.779
262,2011-04-05,0.68
263,2011-04-06,0.71
264,2011-04-07,0.74
265,2011-04-08,0.7538
266,2011-04-09,0.75
267,2011-04-10,0.73
268,2011-04-11,0.7369
269,2011-04-12,0.77
270,2011-04-13,0.86
271,2011-04-14,0.9225
272,2011-04-15,1.0
273,2011-04-16,0.9899
274,2011-04-17,1.05
275,2011-04-18,1.11
276,2011-04-19,1.16
277,2011-04-20,1.2
278,2011-04-21,1.14
279,2011-04-22,1.21
280,2011-04-23,1.41
281,2011-04-24,1.7
282,2011-04-25,1.63
283,2011-04-26,1.56
284,2011-04-27,1.79
285,2011-04-28,1.9
286,2011-04-29,2.21
287,2011-04-30,2.88
288,2011-05-01,3.5
289,2011-05-02,3.03
290,2011-05-03,3.2
291,2011-05-04,3.41
292,2011-05-05,3.41
293,2011-05-06,3.33
294,2011-05-07,3.45
295,2011-05-08,3.64
296,2011-05-09,3.87
297,2011-05-10,3.8
298,2011-05-11,5.81
299,2011-05-12,5.5
300,2011-05-13,6.3
301,2011-05-14,8.2
302,2011-05-15,7.2
303,2011-05-16,6.99
304,2011-05-17,8.03
305,2011-05-18,7.19
306,2011-05-19,6.88
307,2011-05-20,6.81
308,2011-05-21,5.59
309,2011-05-22,6.12
310,2011-05-23,6.69
311,2011-05-24,7.15
312,2011-05-25,7.42
313,2011-05-26,8.4
314,2011-05-27,8.8
315,2011-05-28,8.5
316,2011-05-29,8.3
317,2011-05-30,8.43
318,2011-05-31,8.8
319,2011-06-01,8.74
320,2011-06-02,9.57
321,2011-06-03,10.6
322,2011-06-04,14.29
323,2011-06-05,18.89
324,2011-06-06,16.7
325,2011-06-07,18.55
