,Date,Close
0,1990-04-02,623.344
1,1990-04-03,625.267
2,1990-04-04,629.251
3,1990-04-05,625.1295
4,1990-04-06,658.7895
5,1990-04-09,662.9135
6,1990-04-10,669.0955
7,1990-04-11,680.086
8,1990-04-12,675.964
9,1990-04-17,678.712
10,1990-04-18,675.003
11,1990-04-19,673.9035
12,1990-04-20,682.9705
13,1990-04-23,670.469
14,1990-04-24,669.5075
15,1990-04-25,673.2165
16,1990-04-26,667.5845
17,1991-12-02,541.458
18,1991-12-03,547.9155
19,1991-12-04,540.634
20,1991-12-05,539.3975
21,1991-12-06,539.947
22,1991-12-09,531.0165
23,1991-12-10,524.9715
24,1991-12-11,526.208
25,1991-12-12,534.4515
26,1991-12-13,547.9155
27,1991-12-16,550.9385
28,1991-12-17,563.3035
29,1991-12-18,560.281
30,1991-12-19,556.434
31,1991-12-20,530.742
32,1991-12-23,523.1855
33,1991-12-24,546.4045
34,1991-12-26,546.2675
35,1991-12-27,553.274
36,1991-12-30,559.1815
37,1991-12-31,572.7835
38,1992-01-02,578.6915
39,1992-01-03,575.8065
40,1992-01-06,578.966
41,1992-01-07,576.2185
42,1992-01-08,579.1035
43,1992-01-09,590.782
44,1992-01-10,603.2845
45,1992-01-13,601.7735
46,1992-01-14,605.208
47,1992-01-15,607.269
48,1992-01-16,586.66
49,1992-01-17,588.034
50,1992-01-20,596.278
51,1992-01-21,602.048
52,1992-01-22,593.5295
53,1992-01-23,589.4075
54,1992-01-24,596.278
55,1992-01-27,606.4445
56,1992-01-28,609.192
57,1992-01-29,608.5055
58,1992-01-30,614.2755
59,1992-01-31,616.611
60,1992-02-03,605.757
61,1992-02-04,603.147
62,1992-02-05,604.521
63,1992-02-06,597.6515
64,1992-02-07,597.6515
65,1992-02-10,601.7735
66,1992-02-11,603.834
67,1992-02-12,605.8945
68,1992-02-13,606.582
69,1992-02-14,602.735
70,1992-02-17,605.62
71,1992-02-18,616.7485
72,1992-02-19,615.237
73,1992-02-20,627.8775
74,1992-02-21,629.9385
75,1992-02-24,630.625
76,1992-02-25,629.389
77,1992-02-26,634.747
78,1992-02-27,631.999
79,1992-02-28,633.5105
80,1992-03-02,636.945
81,1992-03-03,639.5555
82,1992-03-04,641.616
83,1992-03-05,642.4405
84,1992-03-06,643.6775
85,1992-03-09,651.921
86,1992-03-10,661.126
87,1992-03-11,641.616
88,1992-03-12,627.053
89,1992-03-13,628.427
90,1992-03-16,619.6335
91,1992-03-17,621.0075
92,1992-03-18,616.886
93,1992-03-19,618.1225
94,1992-03-20,614.138
95,1992-03-23,605.757
96,1992-03-24,607.269
97,1992-03-25,606.994
98,1992-03-26,607.269
99,1992-03-27,605.8945
100,1992-03-30,606.857
101,1992-03-31,607.956
102,1992-04-01,603.834
103,1992-04-02,606.7195
104,1992-04-03,614.138
105,1992-04-06,621.832
106,1992-04-07,620.5955
107,1992-04-08,599.712
108,1992-04-09,609.055
109,1992-04-10,616.7485
110,1992-04-13,600.811
111,1992-04-14,589.545
112,1992-04-15,588.7205
113,1992-04-16,581.1645
114,1992-04-21,588.3085
115,1992-04-22,592.1555
116,1992-04-23,599.0255
117,1992-04-24,609.879
118,1992-04-27,614.001
119,1992-04-28,610.7035
120,1992-04-29,606.857
121,1992-04-30,594.903
122,1992-05-04,601.7735
123,1992-05-05,602.323
124,1992-05-06,599.0255
125,1992-05-07,594.903
126,1992-05-11,600.399
127,1992-05-12,590.6445
128,1992-05-13,585.973
129,1992-05-14,553.686
130,1992-05-15,563.166
131,1992-05-18,577.043
132,1992-05-19,575.1195
133,1992-05-20,570.5855
134,1992-05-21,567.425
135,1992-05-22,575.3945
136,1992-05-25,576.356
137,1992-05-26,561.2425
138,1992-05-27,550.801
139,1992-05-29,552.3125
140,1992-06-01,552.999
141,1992-06-02,559.8685
142,1992-06-03,553.686
143,1992-06-04,561.2425
144,1992-06-05,555.0605
145,1992-06-09,549.565
146,1992-06-10,549.29
147,1992-06-11,542.557
148,1992-06-12,539.8095
149,1992-06-15,535.825
150,1992-06-16,539.947
151,1992-06-17,537.0615
152,1992-06-18,531.841
153,1992-06-19,538.5735
154,1992-06-22,535.825
155,1992-06-23,543.1065
156,1992-06-24,537.4735
157,1992-06-25,542.832
158,1992-06-26,539.947
159,1992-06-29,534.177
160,1992-06-30,535.001
161,1992-07-01,519.2015
162,1992-07-02,516.7275
163,1992-07-03,515.491
164,1992-07-06,511.7815
165,1992-07-07,515.9035
166,1992-07-08,503.1265
167,1992-07-09,519.3385
168,1992-07-10,524.834
169,1992-07-15,524.1475
170,1992-07-16,519.3385
171,1992-07-17,502.165
172,1992-07-20,496.6685
173,1992-07-21,489.799
174,1992-07-22,475.785
175,1992-07-23,472.9005
176,1992-07-24,472.2135
177,1992-07-27,493.2345
178,1992-07-28,504.5
179,1992-07-29,516.178
180,1992-07-30,510.408
181,1992-07-31,491.8605
182,1992-08-03,513.293
