,Date,Close
0,2010-06-29,23.8899
1,2010-06-30,23.8299
2,2010-07-01,21.96
3,2010-07-02,19.2
4,2010-07-06,16.11
5,2010-07-07,15.8001
6,2010-07-08,17.46
7,2010-07-09,17.4
8,2010-07-12,17.0499
9,2010-07-13,18.1401
10,2010-07-14,19.8399
11,2010-07-15,19.89
12,2010-07-16,20.64
13,2010-07-19,21.9099
14,2010-07-20,20.3001
15,2010-07-21,20.22
16,2010-07-22,21.0
17,2010-07-23,21.2901
18,2010-07-26,20.9499
19,2010-07-27,20.55
20,2010-07-28,20.7201
21,2010-07-29,20.3499
22,2010-07-30,19.9401
23,2010-08-02,20.9199
24,2010-08-03,21.9501
25,2010-08-04,21.2601
26,2010-08-05,20.4501
27,2010-08-06,19.59
28,2010-08-09,19.5999
29,2010-08-10,19.0299
30,2010-08-11,17.9001
31,2010-08-12,17.6001
32,2010-08-13,18.3201
33,2010-08-16,18.78
34,2010-08-17,19.1499
35,2010-08-18,18.7701
36,2010-08-19,18.7899
37,2010-08-20,19.1001
38,2010-08-23,20.13
39,2010-08-24,19.2
40,2010-08-25,19.8999
41,2010-08-26,19.7499
42,2010-08-27,19.7001
43,2010-08-30,19.8699
44,2010-08-31,19.4799
45,2010-09-01,20.4501
46,2010-09-02,21.06
47,2010-09-03,21.0501
48,2010-09-07,20.5401
49,2010-09-08,20.9001
50,2010-09-09,20.7099
51,2010-09-10,20.1699
52,2010-09-13,20.7201
53,2010-09-14,21.12
54,2010-09-15,21.9801
55,2010-09-16,20.94
56,2010-09-17,20.2299
57,2010-09-20,21.0549
58,2010-09-21,20.7699
59,2010-09-22,19.8699
60,2010-09-23,19.56
61,2010-09-24,20.1
62,2010-09-27,20.5299
63,2010-09-28,21.3999
64,2010-09-29,21.9801
65,2010-09-30,20.4051
66,2010-10-01,20.6001
67,2010-10-04,20.9901
68,2010-10-05,21.12
69,2010-10-06,20.46
70,2010-10-07,20.43
71,2010-10-08,20.43
72,2010-10-11,20.2401
73,2010-10-12,20.2401
74,2010-10-13,20.5401
75,2010-10-14,20.7501
76,2010-10-15,20.5401
77,2010-10-18,20.2299
78,2010-10-19,20.0499
79,2010-10-20,20.6499
80,2010-10-21,20.7501
81,2010-10-22,20.7201
82,2010-10-25,20.85
83,2010-10-26,21.36
84,2010-10-27,21.0
85,2010-10-28,21.1899
86,2010-10-29,21.84
87,2010-11-01,21.4101
88,2010-11-02,21.2499
89,2010-11-03,21.7701
90,2010-11-04,24.9
91,2010-11-05,24.4401
92,2010-11-08,24.9801
93,2010-11-09,24.63
94,2010-11-10,29.3601
95,2010-11-11,28.035
96,2010-11-12,29.8401
97,2010-11-15,30.8001
98,2010-11-16,29.67
99,2010-11-17,29.49
100,2010-11-18,29.8899
101,2010-11-19,30.99
102,2010-11-22,33.3999
103,2010-11-23,34.5699
104,2010-11-24,35.4699
105,2010-11-26,35.3199
106,2010-11-29,34.3299
107,2010-11-30,35.3301
108,2010-12-01,34.35
109,2010-12-02,32.3499
110,2010-12-03,31.4901
111,2010-12-06,30.3099
112,2010-12-07,31.56
113,2010-12-08,32.37
114,2010-12-09,32.0499
115,2010-12-10,31.5201
116,2010-12-13,30.5499
117,2010-12-14,28.53
118,2010-12-15,29.6001
119,2010-12-16,30.81
120,2010-12-17,31.3599
121,2010-12-20,31.7001
122,2010-12-21,32.2599
123,2010-12-22,32.6301
124,2010-12-23,30.09
125,2010-12-27,25.5489
126,2010-12-28,26.4099
127,2010-12-29,27.7299
128,2010-12-30,26.4999
129,2010-12-31,26.6301
130,2011-01-03,26.6199
131,2011-01-04,26.67
132,2011-01-05,26.8299
133,2011-01-06,27.8799
134,2011-01-07,28.2399
135,2011-01-10,28.4499
136,2011-01-11,26.9601
137,2011-01-12,26.9601
138,2011-01-13,26.22
139,2011-01-14,25.7499
140,2011-01-18,25.6401
141,2011-01-19,24.03
142,2011-01-20,22.62
143,2011-01-21,23.04
144,2011-01-24,24.4899
145,2011-01-25,24.6801
146,2011-01-26,24.75
147,2011-01-27,24.9201
148,2011-01-28,24.0099
149,2011-01-31,24.0999
150,2011-02-01,23.91
151,2011-02-02,23.94
152,2011-02-03,23.6301
153,2011-02-04,23.46
154,2011-02-07,23.07
155,2011-02-08,24.4899
156,2011-02-09,23.2101
157,2011-02-10,23.2149
158,2011-02-11,23.25
159,2011-02-14,23.0799
160,2011-02-15,22.8399
161,2011-02-16,24.7299
162,2011-02-17,23.6001
163,2011-02-18,23.1801
164,2011-02-22,21.87
165,2011-02-23,21.8301
166,2011-02-24,22.53
167,2011-02-25,23.61
168,2011-02-28,23.8899
169,2011-03-01,23.94
170,2011-03-02,24.0201
171,2011-03-03,24.36
172,2011-03-04,24.9501
173,2011-03-07,24.9399
174,2011-03-08,24.66
175,2011-03-09,24.72
176,2011-03-10,24.0099
177,2011-03-11,24.0699
178,2011-03-14,23.25
179,2011-03-15,22.95
180,2011-03-16,22.8201
181,2011-03-17,22.8099
182,2011-03-18,22.9599
183,2011-03-21,22.7301
184,2011-03-22,22.1901
185,2011-03-23,22.2099
186,2011-03-24,22.3299
187,2011-03-25,22.7499
188,2011-03-28,23.25
189,2011-03-29,23.9199
190,2011-03-30,23.7099
191,2011-03-31,27.75
192,2011-04-01,26.6601
193,2011-04-04,25.83
194,2011-04-05,26.7
195,2011-04-06,26.49
196,2011-04-07,27.24
197,2011-04-08,26.49
198,2011-04-11,25.2699
199,2011-04-12,24.6501
200,2011-04-13,24.93
201,2011-04-14,25.14
202,2011-04-15,25.5801
203,2011-04-18,25.0299
204,2011-04-19,25.1601
205,2011-04-20,25.7499
206,2011-04-21,26.7399
207,2011-04-25,26.3901
208,2011-04-26,26.9301
209,2011-04-27,27.0801
210,2011-04-28,27.66
211,2011-04-29,27.6
212,2011-05-02,27.45
213,2011-05-03,26.8701
214,2011-05-04,26.6901
215,2011-05-05,26.4399
216,2011-05-06,27.12
217,2011-05-09,27.9099
218,2011-05-10,28.3299
219,2011-05-11,27.0699
220,2011-05-12,27.6699
221,2011-05-13,27.5499
222,2011-05-16,26.6001
223,2011-05-17,25.9599
224,2011-05-18,26.3499
225,2011-05-19,28.2
226,2011-05-20,27.9699
227,2011-05-23,26.82
228,2011-05-24,26.7201
229,2011-05-25,28.98
230,2011-05-26,29.4801
231,2011-05-27,29.55
232,2011-05-31,30.1401
233,2011-06-01,28.5171
234,2011-06-02,28.7601
235,2011-06-03,30.1299
236,2011-06-06,28.7001
237,2011-06-07,28.3701
238,2011-06-08,27.12
239,2011-06-09,27.6201
240,2011-06-10,27.8601
241,2011-06-13,28.4301
242,2011-06-14,28.5999
243,2011-06-15,27.3201
244,2011-06-16,26.4999
245,2011-06-17,26.4999
246,2011-06-20,26.01
247,2011-06-21,27.5301
248,2011-06-22,27.21
249,2011-06-23,27.7101
250,2011-06-24,27.5649
251,2011-06-27,27.4599
252,2011-06-28,28.11
253,2011-06-29,28.29
254,2011-06-30,29.13
255,2011-07-01,29.0199
256,2011-07-05,29.1399
257,2011-07-06,28.9599
258,2011-07-07,29.73
259,2011-07-08,28.8099
260,2011-07-11,28.35
261,2011-07-12,28.17
262,2011-07-13,28.6401
263,2011-07-14,27.6099
264,2011-07-15,27.5799
265,2011-07-18,27.2301
266,2011-07-19,27.8901
